Welcome to kof Version Alpha 1
CGame:Init SDL system
Parser error:in file chars/Iori/iorid.cns at line 1708:token:pos error:ParseNormalAction param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 1709:token:under error:ParseNormalAction param is not deal!
Add state 3274, 9
Add state 3274, 10
Parser error:in file chars/Iori/iorid.cns at line 1719:token:sysvar error:ParsePlaySnd param is not deal!
Add state 3274, 12
Add state 3274, 13
Parser error:in file chars/Iori/iorid.cns at line 1729:token:waveform error:ParseNormalAction param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 1730:token:ampl error:ParseNormalAction param is not deal!
AddStateDef 3500
Add state 3500, Var
Add state 3500, PowerAdd
Add state 3500, PALFX
Add state 3500, NoJuggle
Add state 3500, env
Add state 3500, SparkSound
Parser error:in file chars/Iori/iorid.cns at line 1789:token:channel error:ParsePlaySnd param is not deal!
Add state 3500, Voice
Parser error:in file chars/Iori/iorid.cns at line 1795:token:volume error:ParsePlaySnd param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 1796:token:channel error:ParsePlaySnd param is not deal!
Add state 3500, Super
Parser error:in file chars/Iori/iorid.cns at line 1801:token:movetime error:ParseSuperPause param is not deal!
Add state 3500, Explod1
Add state 3500, Explod2
Add state 3500, NOTHITBY
Add state 3400, 1
Add state 3500, 1
Add state 2305, Fxsnd
Add state 3500, 5
Add state 3500, 5
Add state 3500, 5
Add state 3500, 5
AddStateDef 3520
Add state 3520, Voice
Parser error:in file chars/Iori/iorid.cns at line 1969:token:volume error:ParsePlaySnd param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 1970:token:channel error:ParsePlaySnd param is not deal!
Add state 3520, Voice
Parser error:in file chars/Iori/iorid.cns at line 1976:token:volume error:ParsePlaySnd param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 1977:token:channel error:ParsePlaySnd param is not deal!
Add state 3520, posadd
Add state 3520, Hit1
Parser error:in file chars/Iori/iorid.cns at line 2014:token:p2getp1stateno error:ParseHitDef param is not deal!
Add state 3520, Blo0d
Add state 3520, Burn
Add state 3520, boom
Add state 3520, End
Add state 3520, End
Add state 3520, End
Add state 3520, End
Add state 3520, End
AddStateDef 3550
Add state 3550, AfterImage
Add state 3550, 2KStyleSDM
Parser error:in file chars/Iori/iorid.cns at line 2117:token:invertall error:ParseNormalAction param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 2119:token:mul error:ParseNormalAction param is not deal!
Add state 3550, env
Add state 3550, SparkSound
Parser error:in file chars/Iori/iorid.cns at line 2133:token:channel error:ParsePlaySnd param is not deal!
Add state 3550, Super
Parser error:in file chars/Iori/iorid.cns at line 2138:token:movetime error:ParseSuperPause param is not deal!
Add state 3550, Explod1
Add state 3550, Explod2
Add state 3550, NOTHITBY
Add state 3550, Voice
Parser error:in file chars/Iori/iorid.cns at line 2182:token:volume error:ParsePlaySnd param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 2183:token:channel error:ParsePlaySnd param is not deal!
Add state 3550, runsnd
Parser error:in file chars/Iori/iorid.cns at line 2190:token:channel error:ParsePlaySnd param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 2191:token:volume error:ParsePlaySnd param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 2192:token:loop error:ParsePlaySnd param is not deal!
Add state 3550, 1
Add state 3550, End
Add state 3550, End
AddStateDef 3560
Add state 3560, AfterImage
Add state 3560, 2KStyleSDM
Parser error:in file chars/Iori/iorid.cns at line 2241:token:invertall error:ParseNormalAction param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 2243:token:mul error:ParseNormalAction param is not deal!
Add state 3560, COUNTER
Add state 3560, Width
Add state 3560, 1
Add state 3560, 1
Add state 3560, Hit
Add state 3560, End
Add state 3560, End
AddStateDef 3570
Add state 3570, AfterImage
Add state 3570, 2KStyleSDM
Parser error:in file chars/Iori/iorid.cns at line 2343:token:invertall error:ParseNormalAction param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 2345:token:mul error:ParseNormalAction param is not deal!
Add state 3570, Hit
Parser error:in file chars/Iori/iorid.cns at line 2379:token:p2getp1stateno error:ParseHitDef param is not deal!
Add state 3570, posadd
Add state 3570, End
AddStateDef 3580
Add state 3580, AfterImage
Add state 3580, 2KStyleSDM
Parser error:in file chars/Iori/iorid.cns at line 2428:token:invertall error:ParseNormalAction param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 2430:token:mul error:ParseNormalAction param is not deal!
Add state 3580, Bind1
Add state 3580, Bind2
Add state 3580, Bind3
Add state 3580, Fxsnd
Parser error:in file chars/Iori/iorid.cns at line 2462:token:volume error:ParsePlaySnd param is not deal!
Add state 3580, Width
Add state 3580, GrndEX1
Add state 3580, GrndEX2
Add state 3580, posadd
Add state 3580, Voice
Parser error:in file chars/Iori/iorid.cns at line 2508:token:volume error:ParsePlaySnd param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 2509:token:channel error:ParsePlaySnd param is not deal!
Add state 3580, Voice
Parser error:in file chars/Iori/iorid.cns at line 2515:token:volume error:ParsePlaySnd param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 2516:token:channel error:ParsePlaySnd param is not deal!
Add state 3580, hitgrnd
Parser error:in file chars/Iori/iorid.cns at line 2524:token:volume error:ParsePlaySnd param is not deal!
Add state 3580, boom
Parser error:in file chars/Iori/iorid.cns at line 2532:token:volume error:ParsePlaySnd param is not deal!
Add state 3580, Damage
Add state 3580, EnvShake
Add state 3580, EnvShake
Add state 3580, Burn
Parser error:in file chars/Iori/iorid.cns at line 2558:token:0 error:ParseVarSet param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 2559:token:0 error:ParseVarSet param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 2560:token:0 error:ParseVarSet param is not deal!
Add state 3580, Burn
Parser error:in file chars/Iori/iorid.cns at line 2569:token:0 error:ParseExplod param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 2570:token:0 error:ParseExplod param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 2571:token:0 error:ParseExplod param is not deal!
Add state 3580, Burn
Parser error:in file chars/Iori/iorid.cns at line 2589:token:0 error:ParseExplod param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 2590:token:0 error:ParseExplod param is not deal!
Parser error:in file chars/Iori/iorid.cns at line 2591:token:0 error:ParseExplod param is not deal!
Add state 3580, End
AddStateDef 3590
Add state 3590, 1
Add state 3590, 2
Add state 3590, 1
Add state 3590, Flash
Add state 3590, Flash2
Add state 3590, liftoff
AddStateDef 12600
Add state 170, 柍揋
Add state 2000, 挻昁嶦媄敪摦偺帪娫掆巭
Parser error:in file chars/Iori/iorid.cns at line 2697:token:movetime error:ParseSuperPause param is not deal!
Add state 2000, 
Parser error:in file chars/Iori/iorid.cns at line 2704:token:flag2 error:ParseAssertSpecial param is not deal!
Add state 2000, 
Add state 1000, 壒傪柭傜偡
Add state 181, 
Add state 700, 僄僼僃僋僩昞帵
Add state 3000, 僗僥乕僩曄峏
AddStateDef 12601
Add state 170, 柍揋
Add state 2000, 挻昁嶦媄敪摦偺帪娫掆巭
Parser error:in file chars/Iori/iorid.cns at line 2786:token:movetime error:ParseSuperPause param is not deal!
Add state 2000, 
Parser error:in file chars/Iori/iorid.cns at line 2793:token:flag2 error:ParseAssertSpecial param is not deal!
Add state 2000, 
Add state 1000, 壒傪柭傜偡
Add state 181, 
Add state 700, 僄僼僃僋僩昞帵
Add state 3000, 僗僥乕僩曄峏
AddStateDef 12610
Add state 181, 
Add state 700, 僄僼僃僋僩昞帵
Add state 1100, 僄僼僃僋僩昞帵
removetime is not right
Add state 3000, 
Add state 1000, 僿儖僷乕傪弌偡
Parser error:in file chars/Iori/iorid.cns at line 2904:token:facing error:ParseHelper param is not deal!
Add state 1000, 僗僥乕僩曄峏
AddStateDef 12650
Add state 1001, 摿庩岠壥
Add state 1000, 
Add state 181, 
Add state 700, 僄僼僃僋僩昞帵
Add state 3000, 
Parser error:in file chars/Iori/iorid.cns at line 2974:token:ownpal error:ParseHitDef param is not deal!
Add state 810, 
Add state 1000, 僗僥乕僩曄峏
AddStateDef 12620
Add state 700, 
Add state 52, 1
Add state 6000, 3
Add state 6000, 3
Add state 1830, 
Add state 1830, 
AddStateDef 12630
Add state 170, 柍揋
Add state 52, 1
Add state 52, 1
Add state 1830, 
Add state 1830, 
ParseStateFile strFileName chars/Iori/iori.cmd 
AddStateDef -1
Add state -1, AI
Add state -1, AIHelperCheck
Add state -1, Combo1
Add state -1, Combo2
Add state -1, C.Combo1
Add state -1, C.Combo3
Add state -1, KOF2K1
Add state -1, KOF2K1
Add state -1, 2K
Add state -1, SHIKI
Add state -1, SHIKI
Add state -1, Kototsuki
Add state -1, Kototsuki
Add state -1, Claw
Add state -1, Claw
Add state -1, KuzuKaze
Add state -1, Oni
Add state -1, Oni
Add state -1, Aoi
Add state -1, Aoi
Add state -1, Yami
Add state -1, Yami
Add state -1, YASAKAZUKI
Add state -1, YASAKAZUKI
Add state -1, 
Add state -1, 
Add state -1, Charge
Add state -1, rollB
Add state -1, RollF
Add state -1, CD
Add state -1, rollB
Add state -1, rollF
Add state -1, GrabY
Add state -1, GrabB
Add state -1, Knockdown
Add state -1, JCD
Add state -1, Crossup
Add state -1, Fwd
Add state -1, Fwd
Add state -1, Fwd
Add state -1, Low
Add state -1, Lowpunch
Add state -1, LKClose
Add state -1, LK
Add state -1, HPClose
Add state -1, HP
Add state -1, HKClose
Add state -1, HK
Add state -1, CLP
Add state -1, CLK
Add state -1, CHP
Add state -1, CHK
Add state -1, JLP
Add state -1, JLK
Add state -1, JHP
Add state -1, JHK
Add state -1, Animation
Add state -1, TAUNT
Add state -1, RUN
Add state -1, HOPBACK
Add state -1, 
Add state -1, 
Add state -1, 
Add state -1, Crossover
Add state -1, JLK
Add state -1, JHK
Add state -1, JCD
Add state -1, 
Add state -1, Kuzukaze
Add state -1, HPClose
Add state -1, CLK
Add state -1, CrLK
Add state -1, Fwd
Add state -1, FwdB
Add state -1, JUMP
Add state -1, Counter
Add state -1, HK
Add state -1, 
Add state -1, SHIKI
Add state -1, Aoi
Add state -1, Aoi
Add state -1, SHIKI
Add state -1, Oniyaki
Add state -1, Yami
Add state -1, 2K
Add state -1, KototsukiIn
Add state -1, Claw
Add state -1, Oniyaki
Add state -1, Grab
Add state -1, ROLL
Add state -1, HOPBACK
Add state -1, RUN
Add state -1, Groundrecover
Add state -1, ROLL
LoadCMDFile file chars/Iori/iori.cmd 
ParseFile chars/Iori/iori.air 
CSffManager::Loading chars/Iori/iori.sff
CSffManager::Sff file include 1062 images
CSffManager:: 1062 image are decoded
LoadActToSff chars/Iori/IORI_new.act 
LoadActToSff chars/Iori/pal2.act 
LoadActToSff chars/Iori/pal3.act 
LoadActToSff chars/Iori/pal4.act 
LoadActToSff chars/Iori/pal5.act 
LoadActToSff chars/Iori/pal6.act 
LoadActToSff chars/Iori/IORI_new.act 
ParseFile::Loading chars/Iori/yagami.snd
CSndConfig::snd file include 66 snd

CSndConfig:: 66 sound are decoded
time:    0|ID 1:ChangeP2Anim 0 PrepareAnim 0 
time:    0|ID 1:<<ChangeP2State 0>> changeState 0 
time:    0|ID 2:ChangeP2Anim 0 PrepareAnim 0 
time:    0|ID 2:<<ChangeP2State 0>> changeState 0 
======================Memory Manager============================
|Name:               |Alloc Num     |Allocated Kbytes          |
----------------------------------------------------------------
|        CVideoSystem|              0 |              0 KB | 
|          Iori.state|          11274 |      1819.4335 KB | 
|            Iori_1_1|              3 |        57.1445 KB | 
|            Iori_2_2|              3 |        57.1445 KB | 
| chars/Iori/iori.air|           1153 |        90.3828 KB | 
| chars/Iori/iori.sff|             62 |     14537.8291 KB | 
|chars/Iori/yagami.snd|             67 |      2935.5410 KB | 
|     data/common.snd|             14 |       362.9140 KB | 
|      data/fight.sff|             34 |       128.0205 KB | 
|      data/fight.snd|             10 |       328.9160 KB | 
|    data/fightfx.air|             21 |         6.4765 KB | 
|    data/fightfx.sff|             23 |       199.3037 KB | 
|     data/select.def|              1 |        83.5937 KB | 
|     data/system.def|             14 |         5.1601 KB | 
|     data/system.sff|             93 |       795.0556 KB | 
|     data/system.snd|              4 |        91.9179 KB | 
|stages/svc_chapel.def|             21 |         9.5078 KB | 
|stages/svc_chapel.sff|             92 |      1406.9824 KB | 
================================================================
time<1>:Helper helperid 9741 helpercount 0 
time:    1|ID 9741:ChangeP2Anim 0 PrepareAnim 0 
time:    1|ID 9741:<<ChangeP2State 0>> changeState 0 
time:    1|ID 9741:<<ChangeP2State 0>> changeState 9741 
time:    1|ID 9741:ChangeP2Anim 0 PrepareAnim 9741 
time<1>:Helper helperid 9741 helpercount 0 
time:    1|ID 9741:ChangeP2Anim 0 PrepareAnim 0 
time:    1|ID 9741:<<ChangeP2State 0>> changeState 0 
time:    1|ID 9741:<<ChangeP2State 0>> changeState 9741 
time:    1|ID 9741:ChangeP2Anim 0 PrepareAnim 9741 
---------------------------------------------------------------
  Clear:cost=     44.07
        BeforeUpDatePlayer:cost=      0.11
        UpDatePlayerFirst:cost=      7.96
        UpDatePlayerSecond:cost=      1.06
        AfterUpDatePlayer:cost=      0.19
        DrawEngine:cost=    610.33
      RunEngine:cost=    619.76
      CCNode::visit:cost=     35.29
    drawScene:cost=   4714.41
    releaseobj:cost=      0.09
  mainLoop:cost=   4714.55
  Draw:cost=     20.99
RunLogic:cost=   4779.83

CTouchBegan butontag 7
<command>time:  212, x, commandcount 1 
time:  212|ID 1:<<ChangeP2State 0>> changeState 200 
time:  212|ID 1:ChangeP2Anim 0 PrepareAnim 200 
time:  212|ID 1:PrepareAudio 5 1 
time:  212|ID 1:PrepareAudio 200 2 
time:  212|ID 1:PrepareAudio 5 1 
time:  212|ID 1:PrepareAudio 200 2 
time<213>:DestroySelf helperid 9741 helpercount 1 
<command>time:  213, holdx, commandcount 1 
<command>time:  213, holdx2, commandcount 2 
<command>time:  213, hold_x, commandcount 3 
<command>time:  214, holdx, commandcount 1 
<command>time:  214, holdx2, commandcount 2 
<command>time:  214, hold_x, commandcount 3 
<command>time:  215, holdx, commandcount 1 
<command>time:  215, holdx2, commandcount 2 
<command>time:  215, hold_x, commandcount 3 
<command>time:  216, holdx, commandcount 1 
<command>time:  216, holdx2, commandcount 2 
<command>time:  216, hold_x, commandcount 3 
CTouchEnded butontag: 7
time:  219|ID 2:<<ChangeP2State 0>> changeState 5000 
time:  220|ID 2:ChangeP2Anim 0 PrepareAnim 5010 
time:  233|ID 2:ChangeP2Anim 0 PrepareAnim 5010 
time:  233|ID 2:<<ChangeP2State 0>> changeState 5001 
